     -0.8316265209 a       595     0    24     1    20
      0.7069105289 a       596     0    24     1    21
     -0.2595312623 a       597     0    24     1    22
     -0.5437670455 a       598     0    24     1    23
      0.3896206766 a       599     0    24     1    24
     -0.7693756318 a       600     0    24     1    25
      0.2488194582 a       601     0    25     1     1
     -0.7576479791 a       602     0    25     1     2
     -1.4171076593 a       603     0    25     1     3
      0.1857576998 a       604     0    25     1     4
      1.1019609164 a       605     0    25     1     5
     -0.6422784025 a       606     0    25     1     6
      0.4509610782 a       607     0    25     1     7
      1.2573784422 a       608     0    25     1     8
      0.0803561492 a       609     0    25     1     9
      0.7956163866 a       610     0    25     1    10
     -0.7686387448 a       611     0    25     1    11
     -0.8009454007 a       612     0    25     1    12
      1.4264881105 a       613     0    25     1    13
     -0.1045472204 a       614     0    25     1    14
      0.4285650118 a       615     0    25     1    15
      0.3818203237 a       616     0    25     1    16
     -0.1782370137 a       617     0    25     1    17
      0.7594937629 a       618     0    25     1    18
     -0.8313154418 a       619     0    25     1    19
      1.0200643892 a       620     0    25     1    20
     -0.8968829604 a       621     0    25     1    21
      0.7342600353 a       622     0    25     1    22
     -0.5815891577 a       623     0    25     1    23
      0.5480661723 a       624     0    25     1    24
      0.1194420142 a       625     0    25     1    25
     -0.3615012003 a       626     0    26     1     1
     -0.2402714014 a       627     0    26     1     2
     -0.5901930145 a       628     0    26     1     3
     -0.4088374386 a       629     0    26     1     4
      0.1267783517 a       630     0    26     1     5
      0.4614506870 a       631     0    26     1     6
      0.1084220654 a       632     0    26     1     7
      1.3936992598 a       633     0    26     1     8
     -0.0835893596 a       634     0    26     1     9
     -0.6333476846 a       635     0    26     1    10
      1.3456871058 a       636     0    26     1    11
      1.7721713095 a       637     0    26     1    12
     -1.4364129911 a       638     0    26     1    13
     -0.0901471399 a       639     0    26     1    14
      0.3312692457 a       640     0    26     1    15
      0.6618557253 a       641     0    26     1    16
      0.6513293842 a       642     0    26     1    17
     -0.0581358359 a       643     0    26     1    18
      0.2444536392 a       644     0    26     1    19
     -0.7169311311 a       645     0    26     1    20
      1.6312309076 a       646     0    26     1    21
     -0.3495214042 a       647     0    26     1    22
      0.6407943734 a       648     0    26     1    23
      0.5590733950 a       649     0    26     1    24
     -0.4508055057 a       650     0    26     1    25
      0.5609990292 a       651     0    27     1     1
      0.5540350917 a       652     0    27     1     2
     -0.2941449259 a       653     0    27     1     3
      0.8357782131 a       654     0    27     1     4
      0.6178463965 a       655     0    27     1     5
     -0.7150216534 a       656     0    27     1     6
      0.2419556659 a       657     0    27     1     7
      0.4702829159 a       658     0    27     1     8
      1.9770375549 a       659     0    27     1     9
      0.1105212709 a       660     0    27     1    10
     -0.9763473854 a       661     0    27     1    11
      0.3583825552 a       662     0    27     1    12
      2.0011623267 a       663     0    27     1    13
      0.4606709844 a       664     0    27     1    14
      0.0176299757 a       665     0    27     1    15
      0.1298746800 a       666     0    27     1    16
      0.5917050420 a       667     0    27     1    17
     -0.1235236550 a       668     0    27     1    18
     -0.7471472789 a       669     0    27     1    19
      0.2678928332 a       670     0    27     1    20
     -0.9076954328 a       671     0    27     1    21
     -0.2910368319 a       672     0    27     1    22
      0.3328902606 a       673     0    27     1    23
     -0.4563750236 a       674     0    27     1    24
     -0.3385057202 a       675     0    27     1    25
     -0.2178212285 b       676     1     1
     -0.0449356390 b       677     1     2
     -0.2571960798 b       678     1     3
     -1.0860545667 b       679     1     4
     -0.1731556273 b       680     1     5
      0.4378419855 b       681     1     6
      0.0262353870 b       682     1     7
      1.0467865082 b       683     1     8
      1.1535895099 b       684     1     9
      1.3603450074 b       685     1    10
