lag_ps,msd_Na_seg1_A2,msd_Cl_seg1_A2,msd_Na_seg2_A2,msd_Cl_seg2_A2,msd_Na_seg3_A2,msd_Cl_seg3_A2,msd_Na_seg4_A2,msd_Cl_seg4_A2,msd_Na_seg5_A2,msd_Cl_seg5_A2
2.057000000000000028e+01,6.848512830717456978e+00,7.234302347107207432e+00,4.112080836715695575e+00,7.910620004697597629e+00,4.195780636591696755e+00,5.667202366232029220e+00,6.730441583593271382e+00,7.368430983590561034e+00,5.158051750883998920e+00,7.986244943287766240e+00
2.058000000000000185e+01,6.851388009514828958e+00,7.236971617714813121e+00,4.113693831952762281e+00,7.914457161881721881e+00,4.197156057629737091e+00,5.669553265048705271e+00,6.733343022245650289e+00,7.370816404787888132e+00,5.160654912520758586e+00,7.989949876020602915e+00
2.058999999999999986e+01,6.854270712755091921e+00,7.239634812151084731e+00,4.115272141496323144e+00,7.918314915963138745e+00,4.198559475943142161e+00,5.671924912165264843e+00,6.736255108797097435e+00,7.373172293186415871e+00,5.163216052856664184e+00,7.993695204742209626e+00
2.060000000000000142e+01,6.857161236532880899e+00,7.242294533785379684e+00,4.116811129984483841e+00,7.922177590212767129e+00,4.199982041259728405e+00,5.674304738493402667e+00,6.739171238341381098e+00,7.375507334840272655e+00,5.165744854593564916e+00,7.997487045516089132e+00
2.060999999999999943e+01,6.860064752241113339e+00,7.244952959866761688e+00,4.118307126449114008e+00,7.926030308977910721e+00,4.201417098284265350e+00,5.676680488247105139e+00,6.742082961339769476e+00,7.377830584290298255e+00,5.168252367121232815e+00,8.001328394186291604e+00
2.062000000000000099e+01,6.862984596536313653e+00,7.247614218374893724e+00,4.119758019999959053e+00,7.929861186718501820e+00,4.202861243005116876e+00,5.679042407590208619e+00,6.744981596780231570e+00,7.380148744419096296e+00,5.170749631910774191e+00,8.005219258226532020e+00
2.062999999999999901e+01,6.865919113231655047e+00,7.250283302737468460e+00,4.121160648422271144e+00,7.933661761646969346e+00,4.204314126908037075e+00,5.681384063926429917e+00,6.747859338340646218e+00,7.382464570774446955e+00,5.173246334813433656e+00,8.009156101205109124e+00
2.064000000000000057e+01,6.868863020314329937e+00,7.252964881357936378e+00,4.122509241651114209e+00,7.937426659817706565e+00,4.205777221450350822e+00,5.683701957164588592e+00,6.750706362545050077e+00,7.384775280075239756e+00,5.175749369831868840e+00,8.013134586779907309e+00
2.065000000000000213e+01,6.871808801324669425e+00,7.255660610079631923e+00,4.123795248231222565e+00,7.941152348336300903e+00,4.207254149353496508e+00,5.685995769162888180e+00,6.753511434599987595e+00,7.387075142507057990e+00,5.178261614977859750e+00,8.017147932360805029e+00
2.066000000000000014e+01,6.874745331422641215e+00,7.258369629297994230e+00,4.125009438522763361e+00,7.944837203502958189e+00,4.208750059823974432e+00,5.688266400189970540e+00,6.756264053122253088e+00,7.389356924373929658e+00,5.180785334394411024e+00,8.021189817222445839e+00
2.067000000000000171e+01,6.877662356322137072e+00,7.261089846279130455e+00,4.126144278093875073e+00,7.948480965703550893e+00,4.210270214568566871e+00,5.690515882911212131e+00,6.758958470814507180e+00,7.391614183928014725e+00,5.183324097724083757e+00,8.025254056163740657e+00
2.067999999999999972e+01,6.880554473388510672e+00,7.263820450945199347e+00,4.127195775142578071e+00,7.952082957886413617e+00,4.211819618638975804e+00,5.692748213734571294e+00,6.761596183217948308e+00,7.393841592212658576e+00,5.185881359955298642e+00,8.029335203520158615e+00
2.069000000000000128e+01,6.883422285764235760e+00,7.266559866719110694e+00,4.128165022104746562e+00,7.955640786914671025e+00,4.213402285394977298e+00,5.694970195635006505e+00,6.764186521054069701e+00,7.396036735340967283e+00,5.188459874751509382e+00,8.033428658403162004e+00
2.069999999999999929e+01,6.886272135231643610e+00,7.269305463215478547e+00,4.129061145055576532e+00,7.959152689113352608e+00,4.215018477972559907e+00,5.697189377415124767e+00,6.766746418141299735e+00,7.398199518510839567e+00,5.191062439754312585e+00,8.037533070547308256e+00
2.071000000000000085e+01,6.889115910466595771e+00,7.272053448620858340e+00,4.129902559434482257e+00,7.962618203782432680e+00,4.216662744250641026e+00,5.699411491038669730e+00,6.769298296856021580e+00,7.400332640996920119e+00,5.193690347091003190e+00,8.041647907557111452e+00
2.071999999999999886e+01,6.891968298697065620e+00,7.274799857925131619e+00,4.130715877765756439e+00,7.966036925792163714e+00,4.218324448475316402e+00,5.701639004511195097e+00,6.771864078650683183e+00,7.402440707748831450e+00,5.196342249425224047e+00,8.045774519240573852e+00
2.073000000000000043e+01,6.894844245084805756e+00,7.277539371511092980e+00,4.131529138297657333e+00,7.969406249810377929e+00,4.219989380974191739e+00,5.703872261905839736e+00,6.774458858152444307e+00,7.404527896371210005e+00,5.199014153018487683e+00,8.049915710568781080e+00
2.074000000000000199e+01,6.897756027039570803e+00,7.280268057663925596e+00,4.132366500412621768e+00,7.972723232090832113e+00,4.221640839479777085e+00,5.706109159468894632e+00,6.777089139813360141e+00,7.406597641138546351e+00,5.201698586230855348e+00,8.054076415770452968e+00
2.075000000000000000e+01,6.900713104943999809e+00,7.282983545486110266e+00,4.133246565065803679e+00,7.975985940777592376e+00,4.223261762983870682e+00,5.708346114635535429e+00,6.779755443545727900e+00,7.408653407941238278e+00,5.204382906596246805e+00,8.058260494894183168e+00
2.076000000000000156e+01,6.903722410715179336e+00,7.285685118931869653e+00,4.134181203146138017e+00,7.979194211910636270e+00,4.224837188930852250e+00,5.710577945254448728e+00,6.782455183436218782e+00,7.410698831649678908e+00,5.207050008787916795e+00,8.062470909591544554e+00
2.076999999999999957e+01,6.906786921122160194e+00,7.288373458245637870e+00,4.135174120053942026e+00,7.982350417839774614e+00,4.226355038375061213e+00,5.712797951643817207e+00,6.785182780221179044e+00,7.412735947459408337e+00,5.209682300193226645e+00,8.066708386908398865e+00
2.078000000000000114e+01,6.909904521713049697e+00,7.291050462147849132e+00,4.136220211128738278e+00,7.985460125926914010e+00,4.227808339985362096e+00,5.714998871553455650e+00,6.787928421041054428e+00,7.414764666005674520e+00,5.212266361171789875e+00,8.070971495742545798e+00
2.078999999999999915e+01,6.913067879122940518e+00,7.293719451903756479e+00,4.137307467111908110e+00,7.988530743070693774e+00,4.229196903756385240e+00,5.717173880704302213e+00,6.790680122114391537e+00,7.416787123781836577e+00,5.214796945481276147e+00,8.075255657544030186e+00
2.080000000000000071e+01,6.916263548908507808e+00,7.296386462140649343e+00,4.138420807022407111e+00,7.991570574084631673e+00,4.230526406585394028e+00,5.719317558521431089e+00,6.793428951766050439e+00,7.418807868078482137e+00,5.217278146274945350e+00,8.079556889187005098e+00
2.080999999999999872e+01,6.919474917934786085e+00,7.299058903240216445e+00,4.139545884361540473e+00,7.994588513881581093e+00,4.231805575690698262e+00,5.721424719041875662e+00,6.796171678710461350e+00,7.420831222113457137e+00,5.219720953241107964e+00,8.083870927956107622e+00
2.082000000000000028e+01,6.922682739444748989e+00,7.301745281375809249e+00,4.140671103673721376e+00,7.997592768952352493e+00,4.233045251717192592e+00,5.723491571181934745e+00,6.798910488267239316e+00,7.422860157562884531e+00,5.222141035875324633e+00,8.088193069642651167e+00
2.083000000000000185e+01,6.925865615270008213e+00,7.304454697072969793e+00,4.141786771442645509e+00,8.000589568817822794e+00,4.234257046851076289e+00,5.725516395577124662e+00,6.801651414577561283e+00,7.424898207188214805e+00,5.224557012907887987e+00,8.092517709170831353e+00
2.083999999999999986e+01,6.929004242033240502e+00,7.307196246572718934e+00,4.142887716039445500e+00,8.003582671023082185e+00,4.235451950073667149e+00,5.727498912712651880e+00,6.804404277102337417e+00,7.426950473317642576e+00,5.226984931440932236e+00,8.096841870085325965e+00
2.085000000000000142e+01,6.932086185106117071e+00,7.309976796716461500e+00,4.143974623039481386e+00,8.006574686076938008e+00,4.236639766461065548e+00,5.729439289479058672e+00,6.807180191425276305e+00,7.429022022288980232e+00,5.229433782193376068e+00,8.101164867260113311e+00
2.085999999999999943e+01,6.935106622843471236e+00,7.312801923509716140e+00,4.145054212741984045e+00,8.009566974514914506e+00,4.237828935656494878e+00,5.731339352712615742e+00,6.809987699931228988e+00,7.431116748100426328e+00,5.231905139468292276e+00,8.105487565904601510e+00
2.087000000000000099e+01,6.938067986520934483e+00,7.315674514148674312e+00,4.146136363205215503e+00,8.012557665465875445e+00,4.239026629112765399e+00,5.733202772250270307e+00,6.812830165834956375e+00,7.433238124387539614e+00,5.234394376921001069e+00,8.109812609572847109e+00
2.087999999999999901e+01,6.940979265899601458e+00,7.318597739690365422e+00,4.147231931352599155e+00,8.015541825558520017e+00,4.240238020120942863e+00,5.735034276805738962e+00,6.815707896468505389e+00,7.435390122625594955e+00,5.236890172987153313e+00,8.114143115430326958e+00
2.089000000000000057e+01,6.943857722103972563e+00,7.321576749833758946e+00,4.148351104938667433e+00,8.018512112487705679e+00,4.241465287155749664e+00,5.736836823615003134e+00,6.818619498793250244e+00,7.437576041617230516e+00,5.239375959024603624e+00,8.118479704568585475e+00
2.090000000000000213e+01,6.946725958874505835e+00,7.324617167801168449e+00,4.149504743593881884e+00,8.021460416209713173e+00,4.242707723908075046e+00,5.738612488543626711e+00,6.821560438494316259e+00,7.439799059941031523e+00,5.241835655674309535e+00,8.122821531348380475e+00
2.091000000000000014e+01,6.949606205569637041e+00,7.327721954381640757e+00,4.150704578931822653e+00,8.024377946998917821e+00,4.243962436761257173e+00,5.740362736577127478e+00,6.824521781187036673e+00,7.442062316068068561e+00,5.244258682312994857e+00,8.127168416646547655e+00
2.092000000000000171e+01,6.952517586645500458e+00,7.330891373285889578e+00,4.151962224890730191e+00,8.027255692005692111e+00,4.245225192452203977e+00,5.742088895632024403e+00,6.827492482077736291e+00,7.444369628262563765e+00,5.246640571131409914e+00,8.131521061906255454e+00
2.092999999999999972e+01,6.955478073831607766e+00,7.334122689934139849e+00,4.153286585905068939e+00,8.030087030925805891e+00,4.246489862950710403e+00,5.743792016882896867e+00,6.830463262557177728e+00,7.446725136611841656e+00,5.248980940403163764e+00,8.135878591995378883e+00
2.094000000000000128e+01,6.958503026769189859e+00,7.337413094161338911e+00,4.154684058377205780e+00,8.032869198905890684e+00,4.247749640485737999e+00,5.745472860535357995e+00,6.833428586777428038e+00,7.449132441909120494e+00,5.251281936728724453e+00,8.140237720976289282e+00
2.094999999999999929e+01,6.961600006215576286e+00,7.340759418569835049e+00,4.156158833584186141e+00,8.035602830239485073e+00,4.248998865872199993e+00,5.747132202421855851e+00,6.836386488961857744e+00,7.451592378376858505e+00,5.253548827541509425e+00,8.144593117468836851e+00
2.096000000000000085e+01,6.964765474507538023e+00,7.344157870888112782e+00,4.157710770978998660e+00,8.038292456685869780e+00,4.250234071643177458e+00,5.748771217304143200e+00,6.839338346782382061e+00,7.454102733054892127e+00,5.255790876478878992e+00,8.148938682116831700e+00
2.096999999999999886e+01,6.967988792770944961e+00,7.347603308797475918e+00,4.159332915012425858e+00,8.040948072031779859e+00,4.251453990481337541e+00,5.750390934286195410e+00,6.842287280360074497e+00,7.456659803577514900e+00,5.258021634496837571e+00,8.153268622875650351e+00
2.098000000000000043e+01,6.971255420812958015e+00,7.351090888384261390e+00,4.161013096595600480e+00,8.043583778573356824e+00,4.252660077703378505e+00,5.751992542969825983e+00,6.845237708949570177e+00,7.459260398632491018e+00,5.260256314883160478e+00,8.157578937384041495e+00
2.099000000000000199e+01,6.974546588646325596e+00,7.354616103042619812e+00,4.162734352450886632e+00,8.046216253738256441e+00,4.253856438149146157e+00,5.753578481797224420e+00,6.848194993488521121e+00,7.461900783905377921e+00,5.262509464134729420e+00,8.161866661743967910e+00
2.100000000000000000e+01,6.977840442714675184e+00,7.358174006200272288e+00,4.164473832408595477e+00,8.048862382837480567e+00,4.255051228730631685e+00,5.755153071068964898e+00,6.851164498718775420e+00,7.464575652901676683e+00,5.264792833859916144e+00,8.166130671362914484e+00
2.101000000000000156e+01,6.981115344959107460e+00,7.361757354538578824e+00,4.166204659761187479e+00,8.051536260601235284e+00,4.256256351873300758e+00,5.756723386542091703e+00,6.854148497597975620e+00,7.467278253182933589e+00,5.267114343087819783e+00,8.170372973743907252e+00
2.101999999999999957e+01,6.984351519513603002e+00,7.365359738365125253e+00,4.167901823679120987e+00,8.054249065952332032e+00,4.257484556984069357e+00,5.758299489447336938e+00,6.857147323663007832e+00,7.470003089136822538e+00,5.269477015424304689e+00,8.174599499989604112e+00
2.103000000000000114e+01,6.987533349188089993e+00,7.368974626186728827e+00,4.169545333680155785e+00,8.057008790050739222e+00,4.258745500282988594e+00,5.759893706140979397e+00,6.860159523299425466e+00,7.472744860581106430e+00,5.271879658689000436e+00,8.178818843180579279e+00
2.103999999999999915e+01,6.990651180912992757e+00,7.372596022923056047e+00,4.171121948756355557e+00,8.059820048897980982e+00,4.260042423063286066e+00,5.761519195321941567e+00,6.863181111991195849e+00,7.475498092483418233e+00,5.274319873802722825e+00,8.183039703917378560e+00
2.105000000000000071e+01,6.993702325694117761e+00,7.376217585551905209e+00,4.172626674418205006e+00,8.062684529115983878e+00,4.261370954740534067e+00,5.763189548388014671e+00,6.866203626418379002e+00,7.478257304817601536e+00,5.276795871675624916e+00,8.187268122946433024e+00
2.105999999999999872e+01,6.996690480279034396e+00,7.379832801620358929e+00,4.174064000412768038e+00,8.065602624740234816e+00,4.262720807505199438e+00,5.764916431409403685e+00,6.869218483267761854e+00,7.481017254670600636e+00,5.279306987734299739e+00,8.191507331083730747e+00
2.107000000000000028e+01,6.999624760524202571e+00,7.383433775717573866e+00,4.175445578573904193e+00,8.068573468184050412e+00,4.264077863622004472e+00,5.766709113846029133e+00,6.872221708436222265e+00,7.483772567271159915e+00,5.281853443396168579e+00,8.195756285575201971e+00
2.108000000000000185e+01,7.002518571738461262e+00,7.387013387213439586e+00,4.176785725532675464e+00,8.071595532152729291e+00,4.265426517297255415e+00,5.768573749401879169e+00,6.875213353961817653e+00,7.486519988061616004e+00,5.284435459692499393e+00,8.200011472887057451e+00
2.108999999999999986e+01,7.005388423548974508e+00,7.390565061892497845e+00,4.178097827320758739e+00,8.074666166563803316e+00,4.266750846069129466e+00,5.770514206785315459e+00,6.878192855815462359e+00,7.489256802481160769e+00,5.287051777518444240e+00,8.204268020572929032e+00
2.110000000000000142e+01,7.008249450601675257e+00,7.394084690505786206e+00,4.179391583516188113e+00,8.077782303374881678e+00,4.268035417662082942e+00,5.772529616923912421e+00,6.881159743864095013e+00,7.491981552149038492e+00,5.289698529999403043e+00,8.208521428820303001e+00
2.110999999999999943e+01,7.011111898850622914e+00,7.397569671940124714e+00,4.180670730482473729e+00,8.080940242318982669e+00,4.269268872244698976e+00,5.774614359022734789e+00,6.884114094143051865e+00,7.494693593514473839e+00,5.292370963491622504e+00,8.212766830103166882e+00
2.112000000000000099e+01,7.013981133080291031e+00,7.401019899278259651e+00,4.181934161835844321e+00,8.084136209944878360e+00,4.270449644956325841e+00,5.776758960455165237e+00,6.887054407457605443e+00,7.497393966619433137e+00,5.295066567502582977e+00,8.216998936027986034e+00
2.112999999999999901e+01,7.016858357780360933e+00,7.404437161805251577e+00,4.183178686941819713e+00,8.087365134960041502e+00,4.271586680754539955e+00,5.778953963628661761e+00,6.889977707925750039e+00,7.500084962833430069e+00,5.297785513059636742e+00,8.221212620779807523e+00
2.114000000000000057e+01,7.019740515508197554e+00,7.407823330714879972e+00,4.184401137876458954e+00,8.090623195306843485e+00,4.272695399670864091e+00,5.781190018628693750e+00,6.892885176632252531e+00,7.502771038734035614e+00,5.300529730999964606e+00,8.225405628277504988e+00
2.115000000000000213e+01,7.022621150065067930e+00,7.411178418137467361e+00,4.185599334775275793e+00,8.093908244296155630e+00,4.273794075284399696e+00,5.783457271364448538e+00,6.895785094025313811e+00,7.505457236066275684e+00,5.303301992528607123e+00,8.229578414674607600e+00
2.116000000000000014e+01,7.025493654535769572e+00,7.414500706279436137e+00,4.186774026246502522e+00,8.097220492502913203e+00,4.274903025316401539e+00,5.785744506294425271e+00,6.898690417938038166e+00,7.508149254098920977e+00,5.306105063038419445e+00,8.233730914528134548e+00
